SITENAME,DATE,SALINITY ,TN,TP
TS/Ph1a,2009-01-10,0.0,49.977,0.30
TS/Ph1a,2009-06-03,0.0,49.186,0.43
TS/Ph1a,2009-06-09,0.0,34.596,0.16
TS/Ph1a,2009-06-15,0.0,34.946,0.16
TS/Ph1a,2009-06-21,0.0,35.720,0.15
TS/Ph1a,2009-06-27,0.0,28.935,0.15
TS/Ph1a,2009-07-03,0.0,29.709,0.13
TS/Ph1a,2009-07-08,0.0,25.910,0.13
TS/Ph1a,2009-07-14,0.0,33.087,0.12
TS/Ph1a,2009-07-20,0.0,35.336,0.13
TS/Ph1a,2009-07-26,0.0,39.813,0.14
TS/Ph1a,2009-08-01,0.0,37.904,0.14
TS/Ph1a,2009-08-07,0.0,39.198,0.19
TS/Ph1a,2009-08-13,0.0,44.995,0.11
TS/Ph1a,2009-08-19,0.0,48.968,0.11
TS/Ph1a,2009-08-25,0.0,29.177,0.13
TS/Ph1a,2009-08-31,0.0,25.432,0.11
TS/Ph1a,2009-09-06,0.0,16.070,0.15
TS/Ph1a,2009-09-12,0.0,40.436,0.21
TS/Ph1a,2009-09-17,0.0,40.041,0.30
TS/Ph1a,2009-09-23,0.0,40.132,0.24
TS/Ph1a,2009-09-29,0.0,42.210,0.16
TS/Ph1a,2009-10-05,0.0,33.577,0.25
TS/Ph1a,2009-10-09,0.0,72.188,0.54
TS/Ph1a,2009-10-15,0.0,77.389,0.40
TS/Ph1a,2009-10-21,0.0,84.401,0.28
TS/Ph1a,2009-10-27,0.0,66.403,0.39
TS/Ph1a,2009-11-02,0.0,68.543,0.36
TS/Ph1a,2009-11-08,0.0,56.511,0.37
TS/Ph1a,2009-11-10,0.0,49.293,0.43
TS/Ph1a,2009-11-30,0.0,122.371,0.27
TS/Ph1a,2009-12-06,0.0,126.179,0.22
TS/Ph1a,2009-12-12,0.0,178.094,0.20
TS/Ph1a,2009-12-17,0.0,39.349,0.22
TS/Ph1a,2009-12-23,0.0,45.079,0.18
TS/Ph1a,2009-12-29,0.0,39.991,0.21
TS/Ph1a,2010-01-04,0.0,48.334,0.32
TS/Ph1a,2010-06-03,0.0,45.949,0.22
TS/Ph1a,2010-06-08,0.0,39.558,0.22
TS/Ph1a,2010-06-14,0.0,34.719,-9999.00
TS/Ph1a,2010-06-20,0.0,34.450,0.00
TS/Ph1a,2010-06-26,0.0,39.636,0.11
TS/Ph1a,2010-07-02,0.0,44.185,0.17
TS/Ph1a,2010-07-08,0.0,33.139,0.12
TS/Ph1a,2010-07-13,0.0,34.463,0.11
TS/Ph1a,2010-07-20,0.0,31.907,0.11
TS/Ph1a,2010-07-26,0.0,41.474,0.09
TS/Ph1a,2010-08-01,0.0,39.918,0.15
TS/Ph1a,2010-08-07,0.0,202.672,-9999.00
TS/Ph1a,2010-08-10,0.0,38.967,0.13
TS/Ph1a,2010-08-18,0.0,37.499,0.19
TS/Ph1a,2010-08-24,0.0,37.854,0.19
TS/Ph1a,2010-08-30,0.0,30.884,0.16
TS/Ph1a,2010-09-05,0.0,30.525,0.11
